,context
4561,백설무너찌와 사과 한 입  일러스트 일러스트드로잉 아이패드드로잉 낙서 프로크리에이트 프로크리에이트디자인 프로크리에이트드로잉 아이패드 아이패드일러스트  캐릭터디자인 일러스트아트
4562,첨치곤 만조캐  만족하면 잘한거라니깟
4563,장화신고 삐그덕거렸던 날아쉬운대로 챠박챠박거리기  승리하뤼라 첨벙청벙 너무재미져요 근데 저도 장화안신은 날 비가 더와요
4564,월 일 오늘 세계 고양이의 날 그림 아이패드 고양이 고양이의날 길고양이 세계고양이의날 월일     모든 고양이가 행복하게 해주세요     오 그런날도 있구나
4565,딸이 찍어준 사진에 명장면 새겨 보아요 캘리그라피 캘리 캘리연습 캘리그램 캘리그라피글귀 글귀 좋은글귀 명언 공감글귀 여행 수채화 아이패드  좋아요
4566,그라폴리오에서 곰이 배경화면 받으세용
4567,전부터 요청이 있어왔던 글씨체 피드를 이제서야 올려요예쁜 글씨체는 아니지만 글씨 쓰실 때 참고하시길 바라며 뇸 글씨 너무 예뻐요ㅠㅠ 글씨체 연습하러 갑니당 우어어어어ㅓㄺ 드디어드디어  아니 이게 예쁜글씨가 아니면 어떤 글씨가 예쁜글씨죠  글씨체 짱짱짱
4569,소원       말씀캘리 성경캘리 찬양캘리 말씀 묵상 찬양 캘리그라피 손글씨 믿음 나눔 큐티 오늘 그림묵상 예배 기도 기독교 크리스천 아이패드 프로크리에이트
4570,어떤 머리해드릴까요 나롱이같애용 핑키핑키한라인이 들어가서 더 그림이 러블리하네요 검테만 보다가 요론 파스텔색의 테두리를 보니 또 색달라요 나날이 발전하는 나롱작가님 항상 응원드립니다 저도 머리하고 싶어요  미용실이구나  옛날이 주니어 내이버에서 많이 하던 미용실 놀이 게임이 생각나네요 핑크핑크한 분위기 너무 예뻐요 이 색감 너무 예쁨 예쁘게 해드릴께요
4571,분명 패드 갖고싶지 않다고 했는데 되게 갖고 싶었나봐 홍주 코닥 있었어
4572,아이패드 프로크리에이트 그림 풍경화 석양 노을 일상그림 바다 해질녘
4573,욕조에서 문닫고 놀고싶다길래 안볼테니까 놀라고 식탁에앉아 커피마시며 필사를 하고 있는데 자꾸 이거봐라 이거달라 엉덩이붙일 시간을 안주네 이젠 같이놀재야이드로잉두들매일그림일러스트그림일기아이패드아이패드드로잉디지털드로잉프로크리에이트프로크리에이트드로잉배우리그림나의하루나의오늘육아일기엄마일기하루한장 ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ 여기도 린린이 혼자논다는 말이나말지 우리다인이도  심부름시키는거 따로 배우나싶어요 ㅋㅋㅋ ㅋㅋㅋ 똑같네
4574,안녕하세요더운데 모두 잘 계시죠더워서 아무것도 하기 싫어요그래도 이 아무것도 병 버텨 보려고 독서실 왔어요몇일 남지 않아서 마음이 조급합니다시험 몇일 앞두고 늘 후회와 반성 반복하네요좋은 추억이 되길 바라는 맘으로 오늘도 열심히 달려 보겠습니다혹시 저처럼 직장 다니면서 집안 일 하면서 공부 하시는 대한민국 모든 분들 힘내시라고 응원해 보아요오늘도 화이팅직장인 시험스타그램 자격증공부 공부스타그램 공스타그램 엄마공부 북스타그램 아이패드 아이패드프로 아이패드미니 굿노트 아이패드펜슬 합격기원 독서실 홧팅  열심히 사시는 모습 멋져요 화이팅입니다좋은 결과 있으실꺼예요 언니  힘내세요 함내세요  좋은 결과 있으실꺼예요  반갑습니다 손으로가치를전하는 라꼼제이피드에서 뵜어요 함께화이팅해요  도전하시는 모습이 너무 아름다우세요 합격기원 하겠습니다 화이팅입니다  화이팅입니다  좋은 소식  기다릴께요 감탄만응원합니다 화이팅입니다  민트님 일도 하시고 집안 일도 하시고 공부도 하신다고요 그건 몸이 열 개쯤 돼야 가능한 거 아닌가요  와 너무 멋지세요  좋은 결과 있기를 바랍니다 합격기원 합니다  좋은 결과 있길 바랍니다 화이팅이요
4575,왜 자꾸 하루씩 늦게 올리게 되는건진 모르겠네
4576,예슬패드 첫 외출햇살맛집 스타벅스 아이패드 에어공부하자아자아자 예스리 홧팅 파이팅
4577,달콤이일러스트 아이패드 아이패드일러스트 아이패드그림 아이패드드로잉 디지털드로잉 고양이 고양이일러스트 고양이그림 냥스타그램 반려동물초상화 반려동물그림 집사스타스램 그림이 너무 인상적이에요  먼저 팔로우하고 갑니다 소통해요
4578,아이패드 아이패드드로잉 드로잉프로크리에이트 인물화 초상화그림 아이패드프로세대 일러스트일러스트레이션 디지털드로잉
4579,여름이 끝나가는느낌적인 너낌아쉬움보단 기대감 봄가을이 좋아유코로나는 싫어유아이패드 손그림 일상툰 인물 캐릭터 주부취미 아들
4580,그림그림쟁이습작자세그리기연습손그림아이패드
4581,호그와트를 졸업한지 어언 년째 도비이즈프리     도비 이즈 쁘리
4583,곰이군단등장  귀요미군단
4584,좋아요반사 좋아요 좋아요그램 좋반 좋반사 좋아요테러 좋아요 좋아요좋아요 좋아요좋아     아이패드 아이폰 애플 외다시옳였어
4585,공연장에서 화면으로 만나고너무 잘생겨서 현장에서도 오오소리가 나왔던 토미뀨토미도 사진으로 곧 볼 수 있겠죠 이규형 이규형배우님 헤드윅 뀨드윅 뀨토미 팬아트 아이패드 프로크리에이트
4586,시럽통 부는 작은숲     그림 그림그리기 그림스타그램 아이패드 아이패드그림 일러스트 작은숲팬아트 작은숲힐링보이스  왜 시럽통을 부는데 ㅋㅋㅋㅋㅋㅋ
4587,어제 다녀온 카페 스콘이랑 치즈케이크가 담긴 쇼케이스랑 꽃병이 인상깊어서 떠오르는 카페 풍경상상으로 그려냄그림 그림스타그램 그림일기 카페 카페인테리어 일러스트 일러스트레이터 일러스트그램 아이패드 프로크리에이트 드로잉 감성카페 스콘맛집 아이패드드로잉
4588,년 전 오늘 스쿠터를 타고 좋아하는 길을 달렸지스쿠터 드라이브
4589,세계 고양이의 날 기념아이패드로 춘식이 그리기세계 고양이의날 세계고양이의날  고양이 좋아춘식이    아이패드 아이패드프로   프로 사면 뭐 하나 손이 똥손인데오버스팩
4590,베어타운프레드릭 배크만베어타운 책 독서 독후감 리뷰 책리뷰 글귀 글 소설 다산책방 아이패드 굿노트 굿노트속지 독서노트 프로크리에이트 일러스트
4591,그림 그림스타그램 그림스타그램 드로잉 아이패드 그림계정맞팔 그림쟁이 그림계정맞팔 패션일러스트 패션일러스트레이터     그림문의 그림문의는주세요 팔로우 좋아요반사 좋아요   커플드로잉 커플 커플일러스트
4592,하루 하루 나의 일정이 어땠는지 일주일 단위로 기록 해보는 것도 좋은것 같아요서식 낼나 뉴만년 먼슬리 플래너 가로형 딸기우유 스티커 치즈 스튜디오 치치의 꿈  여름 과일  스티커 치즈 스튜디오 치치의 꿈 음식 시리즈  스티커 낼나  소중한 데일리 라이프 메모팩스티커팩                내돈내산 낼나샵으로부터 지원 받은 상품                낼나크루가 쏜다 한국 낼나샵에서 낼나크루 할인    아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 낼나다 낼나다 디지털다이어리 아이패드플래너
4593,바닷속 세상프로필 링크 타고 스티커 다운 받으세요  진짜가 나타나따
4594,눈썹 반영구를 최근에 했는데요 엄살쟁이는 쵸큼 아팠답니다눈썹은  요기서 했습니당 언니 짱  그림 그림스타그램 일러스트 일러스트레이션 삽화 아이패드 아이패드그림 프로크리에이트          일상툰 인스타툰 만화 웹툰 눈썹반영구 눈썹문신 일상
4595,개월동안 너무 바빴어요 이제 조금씩 여유가 생기는중 아이패드 아이패드다꾸 루리네상점 굿노트속지 굿노트다꾸 굿노트스티커
4596,토요일엔 광화문 나들이카페투어 펠트커피 스티커꾸미기 아이패드
4597,년의흔적부부의세계애플우리의 일과 삶에 함께한 사과농장 식구들정리하다보니 은근 많다덕분에 잘 일하고 정리하며 오늘도 감사맥북프로 맥북에어 아이폰 애플 아이패드 감사 일상 진짜 사과농장이네요 부부의 흔적이네요 힌꺼번에 산건줄알고 놀람 맥북케이스
4598,리그램   오늘 자정밤시에 이벤트 마감됩니당덕누가 진행하고 싶어서 하는 뜬금없는 그림 이벤트 안녕하세요오 덕구누나 지영이에오덕누 마음대로 이벤트를 한번 진행해보려합니당참여방법해당게시물 리그램해당계정태그좋아요댓글참여한댕적기해당계정 팔로우까지 해주시면 더 감사합니다추첨을 통해 총견묘 모집댕냥 포함참여기간월일월일까지당첨된 댕냥친구들은 피드에 공지합니당오늘이 마지막이에요  언눙 참여하세요 감바스가 퀄리티 보장합니댜  ㅎㅎ꺄감사해요오
4599,셀프 복학 선물  아이패드에어아이패드헬스헬스타그램
4600,연필 드로잉 스케치 미술 아트 디자인 아이패드 프로크리에이트 그림 연필그림 그림스타그램 일러스트 일러스트레이터 일러스트레이션 일상 일상스타그램 그림스타그램 데일리 감성
4601,감성감성사진 녹차카페카페인테리어 카페추천 카페스타그램 부산부산카페 부산여행 부산맛집 호텔부산핫플레이스 부산가볼만한곳 학생일상학생코디 학생스타그램 맞팔좋반좋반사 좋반댓 좋반사카페스타그램 녹차카페카페디저트 아이패드중학생스타그램 부산호텔호텔추천 무채색감성숙소
4602,주말에는 시원한 집에서 넷플릭스 보는게 최고네집콕 주말 넷플릭스 킹덤 아이맥 맥북 아이패드 에어팟맥스 시원 휴일 오우모아두니까 이쁘당 그리고 저 헤드셋 내꺼자나 그리고 저 삼성은 뭐야 맥북케이스
4603,낼나  낼나다이어리 라이트 파스텔  낼나 손드로잉 스티커       위 상품들은 낼나크루 기 활동을 통해 낼나샵으로부터 무료로 제공받은 상품입니다   똘망이의 방구석 라이프 위 상품은 본인이 직접 구매한 상품입니다  쭈깅   라벨기 스티커 희망편 프로필 링크에서 공유 중입니다 낼나샵 낼나크루 낼나크루기 낼나꾸루 낼나크루쭈깅 낼나다 낼나다 디지털다이어리 아이패드플래너 아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸 폴꾸 탑꾸    디지털다꾸 패드어리 마이패드어리 굿노트 굿노트다이어리 굿노트스티커 다이어리스티커 패드어리 마이패드어리 함께해주셔서 정말 행복했어요
4604,어딘가에서디자인 브랜드 스케치 패션 일상 그림 일러스트 드로잉 아이패드 아이패드그림 셀카 셀스타그램 거울샷 이쁜옷        좋아요
4605,다꾸 다꾸스타그램 다꾸계정 다꾸러 다이어리 다이어리꾸미기 다이어리그램 다이어리쓰기 굿노트 굿노트다이어리 굿노트다꾸 아이패드 아이패드다이어리 아이패드다꾸   끄적끄적 아니 뀰님 저 다꾸 초록색으로 했는데 이게 무슨 일이에요 증말 와 마테로 글씨 쓰는 공간 테두리 둘러준거 넘 예뻐요
4606,어제ㅎ총총공스타그램 공부스타그램 공스타 공부 공부자극   공부벗스타그램 벗스타그램 이화여자대학교 이화여대 영어영문학과 심리학과 공시생 아이패드 필기 떡메
4607,광배는 눈사람을 닮은 사람이지만 아이의 동심을 위해 잠시 눈사람이 되기로 했어요광배를 눈사람 캐릭터로 오해하시는 분들이 있길래 만든 에피소드 입니다 눈사람은 전혀 생각도 없이 만든 캐릭터였는데 이제와 생각하면 만드면서도 눈사람을 전혀 떠올리지 못한게 웃기네요 ㅎㅎㅎ아이패드 아이패드드로잉 아이패드드로잉연습 일러스트그램 일러스트 캐릭터일러스트 캐릭터      광배 너무너무 귀엽다 ㅎㅎ 광배 너무 귀여워요 너무 귀엽고 따뜻한 그림 헐 스토리 너무 좋아요 앗 저도 미쳐 생각못했는데 작가님이 말씀하시고 보니 정말 눈사람같아요 따뜻한 광배 우왓 너무 귀엽잖아요 ㅜㅠㅜ 그러고보니 정말 눈사람 닮았네요
4608,그림스타그램 기록   감성사진 취미생활 휴식  핸드폰케이스 아이패드 셀프인테리어          마플샵 마플 티셔츠 캠핑
4609,데빌걸
4610,오늘은 슈슈의 두 번째 꿈 속 친구인사막여우 블르를 소개하려고 해요블르는 모래라는 뜻의 에서 따온 이름이에요모래가 많은 사막에 사는 친구라 관련된 이름을 주고 싶었어요블르의 특징이나 성격도 차차 이야기해볼게요우리 블르도 예쁘게 봐주세요평소에는 퇴근 시간쯤 게시물을 올리는 데오늘은 도비인 저를 제외하고는 퇴근하시는 분들이 없을 것 같아서 사막여우 블르   인스타그림 캐릭터 냥슈슈 일러스트 그림 그림스타그램 아이패드 맞팔해요 그림계정  블르도 귀엽고 선인장 디테일  블르는 누구 닮아서 이렇게 귀여운건가용 안녕이다 귀여운친구 나는 냐오다 블르 아뇽 나는 율무야 지짜 너무 가엽따 블르 친하게 지내쟈 블르야 블르 이름 넘 이뻐요 아핫 넘나 귀여워용 하핫 똥똥하니 귀여워요
