,context
1043,낼나크루 기낼나꾸루이번 포스팅은 지난 번에 먼슬리로 보여드렸던 낼나의 새로운 만년 다이어리의 블랙버전입니다 이번 만년다이어리에서는 데일리페이지가 한 바닥씩 있는 대신에 한 주를 한 바닥 안에서 모두 확인할 수 있도록 구성되어 있는데요 그러면서도 계획형과 기록형 다이어리 사용자 모두를 만족시킬 수 있도록 한 주에 대해 두 가지 버전의 위클리를 제공하고 있습니다 지금 보시는 이미지는 계획형에게 적합한 이미지입니다 이 다음으로 올라올 이미지는 기록형입니다낼나샵에서 상품을 구매하실 때 쿠폰 코드에 낼나크루모나를 입력하시면 퍼센트 할인을 받으실 수 있습니다 따로 저에게 이익이 되거나 하는 부분은 아니니 부담없이 마음껏 사용하시기 바랍니다 동일 쿠폰 코드 사용은 한 아이디 당 회만 가능합니다    낼나크루 제공제품낼나 뉴만년먼슬리 플래너가로형 에스프레소내돈내산 제품             아이패드 아이패드다이어리 다꾸아이패드다꾸 갤탭 스꾸    낼나샵낼나다 낼나다 디지털다이어리 아이패드플래너
1044,어느덧 월 둘쨋주도 마무리확실히 손그림 손글씨가 많이 들어간 다꾸가 제 취향이에요   투두 리스트를 작성하기에도 사진으로 기록하기에도 딱 좋은 낼나다월 일자 강아지 구름 바로 하단에 있는 보리와 닮지 않았나요ㅎㅎ    낼나  낼나다이어리 라이트 파스텔  르미보리 리본요정 보리 위 상품은 낼나크루 기 활동을 통해 낼나샵으로부터 무료로 제공받은 상품입니다  쿠키즈 러비의 일상 스티커 위 상품은 이벤트를 통해 무료로 공유받은 상품입니다 디지털 문방구 낼나샵에서 상품 구매 시 결제 페이지 좌측의 쿠폰 번호란에 낼나크루쭈깅 글자를 입력하시면  할인 혜택을 받으실 수 있어요  낼나샵 낼나크루 낼나크루기 낼나꾸루 낼나크루쭈깅 낼나다 낼나다 디지털다이어리 아이패드플래너 아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸 폴꾸 탑꾸    디지털다꾸 패드어리 마이패드어리 굿노트 굿노트다이어리 굿노트스티커 다이어리스티커 패드어리 마이패드어리
1045,우리 루비 너무 이쁘다  서식스티커 치즈 스튜디오낼나    컬러북 데코  스티커  캘리그라피 스티커 종              내돈내산 낼나샵으로부터 지원 받은 상품낼나크루가 쏜다 한국 낼나샵에서 낼나크루 할인아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 낼나다 낼나다 디지털다이어리 아이패드플래너
1046,진짜 여행가고 싶어요 ㅠㅠㅠ 지난 여행사진들 보며 다시 한번 버킷 여행 리스트 작성서식 유 레코드낼나 마이 버킷리스트 궁극의 올 인 원 세트스티커  캘리그라피 스티커 종              내돈내산 낼나샵으로부터 지원 받은 상품낼나크루가 쏜다 한국 낼나샵에서 낼나크루 할인아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 낼나다 낼나다 디지털다이어리 아이패드플래너
1047,일주일 일주일이 너무 빨리 지나간다 ㅠㅠㅠ서식 낼나 뉴만년 먼슬리 플래너 가로형 에스프레소 스티커 쿠의취향낼나 오늘도 나답게   스티커 가상스튜디오 취미록굿노트 올인원 스티커북스티커 치즈 스튜디오 치치의 꿈 음식 시리즈                내돈내산 낼나샵으로부터 지원 받은 상품낼나크루가 쏜다 한국 낼나샵에서 낼나크루 할인아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 낼나다 낼나다 디지털다이어리 아이패드플래너
1048,취미생활 갤탭 금이 호박이 지니네쉼터
1049,이번주 첫 수업을 했어요 너무너무 재밌는 수업에 집중력 업업              공다이어리 프로   낼나크루가 할인쿠폰 쏜다 년 월 일까지 쿠폰할인코드  낼나크루두콩이를 입력해주세요  할인된 가격으로 낼나상품을 만나실 수 있어요 아 개 아이디당 개 쿠폰만 사용 가능하답니다      본 게시글은 낼나크루 기 활동으로서 낼나샵으로부터  표시된 제품만을 제공받아 작성되었습니다 아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵
1050,몇년만에 염색말안하면 아무도 모름마지막 첨부된 쿠폰 이미지의 쿠폰코드를 아이디당 회 낼나샵에서 사용할 수 있습니다명 한정일부 상품을 낼나샵으로부터 지원받아 작성되었습니다낼나 데일리라이프 스티커팩 루리네상점기본메모지 스티커 종내돈내산   빛과 그림자 스티커낼나  낼나다이어리 프로 파스텔 노트시리즈  투명 클립보드낼나앤드레코드 내일도 나답게 레코드 프로 메모팩 폰트낼나 낼나리지체아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 낼나다 낼나다 디지털다이어리 아이패드플래너 낼나크루기
1051,몇년만에 염색을 했답니다염색하고 나서 피부 트러블은 어쩔 수 없나봐유ㅠㅠ 마지막 첨부된 쿠폰 이미지의 쿠폰코드를 아이디당 회 낼나샵에서 사용할 수 있습니다명 한정일부 상품을 낼나샵으로부터 지원받아 작성되었습니다낼나 데일리라이프 스티커팩 루리네상점기본메모지 스티커 종내돈내산   빛과 그림자 스티커낼나  낼나다이어리 프로 파스텔 노트시리즈  투명 클립보드낼나앤드레코드 내일도 나답게 레코드 프로 메모팩 폰트낼나 낼나리지체아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 낼나다 낼나다 디지털다이어리 아이패드플래너 낼나크루기
1052,저는 사실 제가 그림실력이 조금이라도 발전했다는걸 이곳저곳에 올리는 재미로 살아요 년생 중학생 중 그림 그림러 그림스타그램 캐릭터 갤탭 발전 그림발전 년 발전하자 올해는 악마와계약하자       악마와 계약하셨나요 존잘님ㅠㅠ 진짜 대단ㄴ하셔요  작가님 최고
1053,딸기도넛 냠 햄규리 귤  햄스터 캐릭터 햄스터캐릭터    캐릭터디자인 일러스트 일러스트캐릭터   딸기 딸기도넛 스트로베리    클립스튜디오  갤럭시탭 갤탭 갤럭시탭그림 갤탭그림 그림계정 그림
1054,이비스 에어브러시 최고네요 년생 중학생 중 그림 그림러 그림스타그램 캐릭터 갤탭  여우수인                                 호오옥 이비스 유튜브 광고로 많이 나오던데 많이 좋나봐요 스티커 붙인 것도 왕왕 사랑스러워요 ㅎㅁㅎ 짱ㅇ짱 맨날 볼때마다 심장이 쿵쾅대네요 점점 인스타에 사람이 많아지네요 나자 님 유명해지는 건 좋은데 뭔가 서운하달까ㅠㅠ오늘 그림 고양이 수인 넘 귀엽네요 머리낭 피부가 보색 개열이라 더 예쁜것 같아요 오늘도 분위기에 치이고 갑니다ㅠㅠ
1055,사진출처취미 그림계정 그림 그림스타그램 크로키 취미미술 스케치 손그림 갤탭 디지털드로잉 직장인취미 직장인스타그램 갤럭시탭플러스 이비스페인트 드로잉 일러스트 일러스트레이션 일상 일상스타그램
1056,낼나크루 기낼나꾸루계절학기는 눈깜짝할 사이에 중간고사치고 또 기말고사 준비를 하고 있어요 그래서 자주 포스팅을 하지 못하네요 그래도 오랜만에 올라온 포스팅이니만큼 취향듬뿍 담은 스티커를 여러가지 사용하여 다꾸한 페이지를 가지고 왔습니다 내일은 블랙버전 만년 낼나다 포스팅을 가지고 오도록 할게요낼나샵에서 상품을 구매하실 때 쿠폰 코드에 낼나크루모나를 입력하시면 퍼센트 할인을 받으실 수 있습니다 따로 저에게 이익이 되거나 하는 부분은 아니니 부담없이 마음껏 사용하시기 바랍니다 동일 쿠폰 코드 사용은 한 아이디 당 회만 가능합니다    낼나크루 제공제품쿠의 취향낼나 내 일을 나답게 사원증 세트   의료종사자  공무원   교사  직장인 치즈의 하루내돈내산 제품낼나 낼나다이어리 프로 파스텔초오 프리렌서 콩이치즈 스튜디오 치치의 꿈  음식 시리즈  홀로문구점   홀로문구점                      아이패드 아이패드다이어리 다꾸아이패드다꾸 갤탭 스꾸    낼나샵낼나다 낼나다 디지털다이어리 아이패드플래너 안녕하세요 대외활동 계정입니다선팔하고 갑니다 맞팔 부탁드려요 소통하고 지내요 안녕하세요 대외활동 계정입니다  선팔 남기고 가요 맞팔하고 소통하면서 지내요
1057,라인드로잉 여행작가서태지이렇게 재밌는 걸오늘에서야 시작했네요 책에 일러스트 삽입해서출판할게요 직접 그리는 거라서더욱 의미있는 책이되겠네용 ㅎㅎ책은 출판되면 알려드릴게요신간도 많이 싸랑해주세여 글스타그램감성사진감성그림일러스트그림 일러스트작가핸드폰배경화면 여행스케치스케치북 갤럭시탭 갤탭아이패드그림그리기 소통해요 오모나 못하는게 엄서용 오늘 시작하신거 맞으신가용 저도 최근 아이패드 샀는데 설치를 못해 구경만   그림 진짜 예뻐용 감각이 ㅇ  ㅋㅋㅋ서작가님 책 언제쯤 나오심 감성피드  잘보았습니다 멋져요
1058,정말 귀엽고 소중한 일기를 참고할 수 있게 해주셔서 너무 감사드립니다 재연님 그리고 자신만의 개성을 멋지게 표현하시는 많은 작가님들 정말 대다나세요 ㅠㅠㅠ 저도 언젠가 제 개성이 가득 담긴 일기를 그리고 싶어요  작가님 개성이 가득담긴 일기 응원할게요  근데 전 지금의 작가님 일기도 좋아요 헤헤 우우왕 작가님 멋있어요 더 나아지기 위해서 조언 구하고 노력하시는 모습이 멋있고 친절하게  주시는 재연 작가님도 너무 멋있어요 두 분 다 승승장구하시길 조언구하고 먼저 말씀드리는 모습 너무 보기좋아요 ㅠㅠ 진짜 이런분들이 나중에 성공합니다   반가워요 작가님 와 가다님 응원할게요  두분 다 섬세하고 멋지세요 오 그림일기 시작하시나요 저도 그림일기 그리는데 재밋지만 힘들더라구요 함께 힘내요
1059,막 그린 낙서라서 이상해요 년생 중학생 중 그림 그림러 그림스타그램 캐릭터 갤탭       낙서요 낙서 뜻을 잘못이해힌신것 같은데요큐큐큐 낙서라도 진짜 빛나는 샘은 헙ㅁ 나자님 오늘도 잘그리셨어요
1060,라인드로잉여러부운그림 진짜 못그리는 똥손인데독학분만에 라인드로잉을해냈따는 엄청난 사실 부족한 실력이더라두저의 신간책에넣어보도록 하겠습니다 ㅎㅎㅎ조금만 기다려 주세용 여행작가서태지 그림그리기갤럭시탭 갤탭 갤럭시탭그림 라인드로잉일러스트 일러스트그림 작가 글그램 그림잘그리는법아이패드그림그리기 와우  분만에 금손이신데요 어머 너무 이쁜데요 나도 만능 서태지
1061,폰앤론 아이패드프로세대태블릿 팔때 기억하자 폰앤론전자제품 담보대출고가매입빠른문의 카톡문의 태블릿삽니다 태블릿매입  태블릿 태블릿 탭매입아이패드삽니다 아이패드매입 갤탭
1062,이런 채색 오랜만ㅎㅎ사진출처취미 그림계정 그림 그림스타그램 크로키 취미미술 스케치 손그림 갤탭 디지털드로잉 직장인취미 직장인스타그램 갤럭시탭플러스 이비스페인트 드로잉 일러스트 일러스트레이션 일상 일상스타그램            제 피드도 놀러오세욧 선팔도했습니다
1063,네비는갤탭
1064,진짜 별거없읍니다그림 그림러 그림쟁이 그림계정 갤럭시탭 갤탭 삼성노트 낙서 낛
1065,레모나아이패드노트북파우치레모나는 항상 옳아요여름 너무 기다렸다구요 상큼한 소박이들 다 나와라
1066,년 월 일 매매일지추가친한형이 재택근무중이라 같이 점심먹고커피마시고 나오는 엘베부터 수익실현 추가 개꿀매매종목케이엘넷 동양피스톤 에프엔에스테크 케이엘넷은 카페에서 나와서 수익내고집에와서 나머지 종목어려운장에 수익은 더 기쁘다거래일간 꾸준하게 수익실현하여 달성동영상일지도 추가했습니다 밥벌이 갤탭주식 차곡차곡 단타 스켈핑 실전투자
1067,어공주 어공주클로드 팬아트 웹툰 클로드 어느날공주가되어버렸다 그림 갤탭 그림스타그램 그림계정 그림계정맞팔 그림그리기 그림연습 어공주웹툰  년생
1068,장기용 배우님노트북 마우스  태블릿 펜 장기용 장기용배우님 최애 잘생김 이상형 고백부부 선배 간떨어지는동거 신우여 일러스트 노트북 마우스 갤탭 태블릿 펜 인물그리기    오 늘었어 자까님 세번째 사진 느낌있네요 세번째 사진 진짜 내 취저야 레전드 멋져요
1069,윈터김민정 귀여워    쿠키즈 반짝반짝 보석 스티커 위 상품은 이벤트를 통해 무료로 공유받은 상품입니다  온여름 알파벳 스티커  위 상품은 본인이 직접 구매한 상품입니다 디지털 문방구 낼나샵에서 상품 구매 시 결제 페이지 좌측의 쿠폰 번호란에 낼나크루쭈깅 글자를 입력하시면  할인 혜택을 받으실 수 있어요  낼나샵 낼나크루 낼나크루기 낼나꾸루 낼나크루쭈깅 아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸 폴꾸 탑꾸    디지털다꾸 패드어리 마이패드어리 굿노트 굿노트다이어리 굿노트스티커 다이어리스티커 패드어리 마이패드어리      윈터다 너무 이쁘네요
